Latitude,Longitude,Sport,LGA Name,Facility Name
-37.973368,144.691765,AFL,Wyndham City Council,Price Reserse
-37.907501,144.737757,AFL,Wyndham City Council,Prudence Parade Reserve
-37.909351,144.752502,AFL,Wyndham City Council,Saltwater Reserve
-37.909351,144.752502,AFL,Wyndham City Council,Saltwater Reserve
-37.905382,144.666933,AFL,Wyndham City Council,Soldiers Reserve
-37.885037,144.688805,AFL,Wyndham City Council,Warringa Crescent Reserve
-37.900012,144.729621,AFL,Wyndham City Council,Windorah Drive Reserve
-37.8565,144.66,AFL,Wyndham City Council,Wootten Road Reserve
-37.899304,144.624357,AFL,Wyndham City Council,Wyndham Vale Reserve
-37.900235,144.623519,AFL,Wyndham City Council,Wyndham Vale South Reserve
-37.898601,144.640316,Basketball,Wyndham City Council,Werribee Sports & Fitness Centre
-37.871069,144.675717,Cricket,Wyndham City Council,Cambridge Reserve
-37.904815,144.652061,Cricket,Wyndham City Council,Chirnside Park
-37.884435,144.739994,Cricket,Wyndham City Council,Dunnings Road Reserve
-37.860804,144.729419,Cricket,Wyndham City Council,Forsyth Road Reserve
-37.88706,144.650409,Cricket,Wyndham City Council,Galvin Park
-37.836511,144.677344,Cricket,Wyndham City Council,Goddard Street Reserve
-37.897069,144.609389,Cricket,Wyndham City Council,Haines Drive Reserve
-37.885029,144.674132,Cricket,Wyndham City Council,Heathdale Glen Orden Reserve
-37.86262,144.694398,Cricket,Wyndham City Council,Hogans Road Reserve
-37.875561,144.60441,Cricket,Wyndham City Council,Howqua Way Reserve
-37.852136,144.764933,Cricket,Wyndham City Council,Laurie Emmins Reserve
-37.961417,144.497406,Cricket,Wyndham City Council,Little River Reserve
-37.877437,144.692478,Cricket,Wyndham City Council,Mossfiel Reserve
-37.973368,144.691765,Cricket,Wyndham City Council,Price Reserse
-37.907501,144.737757,Cricket,Wyndham City Council,Prudence Parade Reserve
-37.909351,144.752502,Cricket,Wyndham City Council,Saltwater Reserve
-37.909351,144.752502,Cricket,Wyndham City Council,Saltwater Reserve
-37.905382,144.666933,Cricket,Wyndham City Council,Soldiers Reserve
-37.89401,144.727529,Cricket,Wyndham City Council,Tom Roberts Parade Reserve
-37.885037,144.688805,Cricket,Wyndham City Council,Warringa Crescent Reserve
-37.898601,144.640316,Cricket,Wyndham City Council,Werribee Sports & Fitness Centre
-37.900012,144.729621,Cricket,Wyndham City Council,Windorah Drive Reserve
-37.8565,144.66,Cricket,Wyndham City Council,Wootten Road Reserve
-37.899304,144.624357,Cricket,Wyndham City Council,Wyndham Vale Reserve
-37.900235,144.623519,Cricket,Wyndham City Council,Wyndham Vale South Reserve
-37.896312,144.748532,Netball,Wyndham City Council,Jamieson Way Tennis & Netball Complex
-37.877437,144.692478,Netball,Wyndham City Council,Mossfiel Reserve
-37.898601,144.640316,Netball,Wyndham City Council,Werribee Sports & Fitness Centre
-37.860804,144.729419,Soccer,Wyndham City Council,Forsyth Road Reserve
-37.860804,144.729419,Soccer,Wyndham City Council,Forsyth Road Reserve
-37.88706,144.650409,Soccer,Wyndham City Council,Galvin Park
-37.860885,144.676572,Soccer,Wyndham City Council,Grange Reserve Soccer Complex
-37.860885,144.676572,Soccer,Wyndham City Council,Grange Reserve Soccer Complex
-37.909351,144.752502,Soccer,Wyndham City Council,Saltwater Reserve
-37.89401,144.727529,Soccer,Wyndham City Council,Tom Roberts Parade Reserve
-37.892629,144.702157,Soccer,Wyndham City Council,VU Wyndham Sporting Complex
-37.871069,144.675717,Tennis,Wyndham City Council,Cambridge Reserve
-37.904815,144.652061,Tennis,Wyndham City Council,Chirnside Park
-37.904815,144.652061,Tennis,Wyndham City Council,Chirnside Park
-37.88706,144.650409,Tennis,Wyndham City Council,Galvin Park
-37.86949,144.692773,Tennis,Wyndham City Council,Hoppers Crossing Club
-37.896312,144.748532,Tennis,Wyndham City Council,Jamieson Way Tennis & Netball Complex
-37.961417,144.497406,Tennis,Wyndham City Council,Little River Reserve
-37.877437,144.692478,Tennis,Wyndham City Council,Mossfiel Reserve
-37.973368,144.691765,Tennis,Wyndham City Council,Price Reserse
-37.909351,144.752502,Tennis,Wyndham City Council,Saltwater Reserve
-37.896097,144.762714,Tennis,Wyndham City Council,Sanctuary Lakes Golf Club
-37.898601,144.640316,Tennis,Wyndham City Council,Werribee Sports & Fitness Centre
-37.885605,144.751023,Tennis,Wyndham City Council,Willow Green Park Tennis Courts
-37.8565,144.66,Tennis,Wyndham City Council,Wootten Road Reserve
-37.887244,144.619546,Tennis,Wyndham City Council,Wyndham Green Tennis Courts
-37.851221,144.726537,Tennis,Wyndham City Council,Wyndham Waters
-37.78753,144.982377,AFL,Yarra City Council,Alfred Crescent Oval and Pavilion 
-37.783779,145.029131,AFL,Yarra City Council,Alphington Park Oval and Pavilion 
-37.817218,145.000351,AFL,Yarra City Council,Citizens Park Oval and Jack Dyer Pavilion
-37.828576,145.020462,AFL,Yarra City Council,Loughan Oval and Johnson Pavilion
-37.789873,145.003111,AFL,Yarra City Council,Ramsden Street Oval and Pavilion
-37.79858,144.996607,AFL,Yarra City Council,Victoria Park
-37.78753,144.982377,AFL,Yarra City Council,W T Peterson Oval & Edinburgh Gardens Change Rooms
-37.830218,145.001134,Cricket,Yarra City Council,Alan Bain Reserve and Pavilion
-37.78753,144.982377,Cricket,Yarra City Council,Alfred Crescent Oval and Pavilion 
-37.783779,145.029131,Cricket,Yarra City Council,Alphington Park Oval and Pavilion 
-37.826103,145.014145,Cricket,Yarra City Council,Burnley Park Oval and OConnell Pavilion
-37.817218,145.000351,Cricket,Yarra City Council,Citizens Park Oval and Jack Dyer Pavilion
-37.795643,145.007718,Cricket,Yarra City Council,Corben Oval
-37.785738,145.009954,Cricket,Yarra City Council,Fairfield Park Oval and Maxwell Sutherland Pavilion
-37.795643,145.007718,Cricket,Yarra City Council,Fairlea Ovals
-37.828576,145.020462,Cricket,Yarra City Council,Fletcher 1 and 2 Soccer Pitches and Graham Pavilion
-37.828576,145.020462,Cricket,Yarra City Council,Loughan Oval and Johnson Pavilion
-37.789873,145.003111,Cricket,Yarra City Council,Ramsden Street Oval and Pavilion
-37.795643,145.007718,Cricket,Yarra City Council,Sir Herbert Olney Oval
-37.78753,144.982377,Cricket,Yarra City Council,W T Peterson Oval & Edinburgh Gardens Change Rooms
-37.795643,145.007718,Cricket,Yarra City Council,Westfield Ovals
-37.795643,145.007718,Cricket,Yarra City Council,WT Long Oval
-37.787996,144.994351,Netball,Yarra City Council,Mayors Park Tennis Courts and Clubhouse
-37.817218,145.000351,Netball,Yarra City Council,Richmond Community Courts
-37.82731,145.009956,Netball,Yarra City Council,Ryans Reserve Netball and Tennis Facility and Pavilion
-37.830218,145.001134,Soccer,Yarra City Council,Alan Bain Reserve and Pavilion
-37.783779,145.029131,Soccer,Yarra City Council,Alphington Park Oval and Pavilion 
-37.803315,144.979067,Soccer,Yarra City Council,Atherton Gardens Reserve
-37.828576,145.020462,Soccer,Yarra City Council,Bastow 1 and 2 Soccer Pitches and Gillon Pavilion
-37.826103,145.014145,Soccer,Yarra City Council,Burnley Park Oval and OConnell Pavilion
-37.786385,144.996729,Soccer,Yarra City Council,Coulson Reserve and Pavilion Soccer Pitch and Pavilion
-37.785738,145.009954,Soccer,Yarra City Council,Fairfield Park Oval and Maxwell Sutherland Pavilion
-37.795643,145.007718,Soccer,Yarra City Council,Fairlea Ovals
-37.828576,145.020462,Soccer,Yarra City Council,Fletcher 1 and 2 Soccer Pitches and Graham Pavilion
-37.784205,145.002319,Soccer,Yarra City Council,George Knott Athletics Track and Ray Coverdale Pavilion
-37.789873,145.003111,Soccer,Yarra City Council,Walker Street Soccer Pitch
-37.789873,145.003111,Soccer,Yarra City Council,Yambla Reserve and Pavilion
-37.78753,144.982377,Tennis,Yarra City Council,Fitzroy Tennis Courts and Clubhouse
-37.787996,144.994351,Tennis,Yarra City Council,Mayors Park Tennis Courts and Clubhouse
-37.817218,145.000351,Tennis,Yarra City Council,Richmond Community Courts
-37.82731,145.009956,Tennis,Yarra City Council,Ryans Reserve Netball and Tennis Facility and Pavilion
-37.91574,145.34486,AFL,Yarra Ranges Shire Council,Belgrave Recreation Reserve
-37.931536,145.355947,AFL,Yarra Ranges Shire Council,Belgrave South Recreation Reserve
-37.784548,145.318309,AFL,Yarra Ranges Shire Council,Brice Avenue Reserve
-37.668786,145.539658,AFL,Yarra Ranges Shire Council,Don Road Sporting Complex
-37.729485,145.380214,AFL,Yarra Ranges Shire Council,Halley Supple Reserve
-37.734419,145.382759,AFL,Yarra Ranges Shire Council,Ingram Road Reserve
-37.816637,145.379051,AFL,Yarra Ranges Shire Council,Kalorama Memorial Reserve
-37.793184,145.310341,AFL,Yarra Ranges Shire Council,Kiloran Park
-37.80385,145.309517,AFL,Yarra Ranges Shire Council,Kilsyth Recreation Reserve
-37.752025,145.309789,AFL,Yarra Ranges Shire Council,Kimberley Reserve
-37.755508,145.34919,AFL,Yarra Ranges Shire Council,Lilydale Recreation Reserve
-37.874626,145.410421,AFL,Yarra Ranges Shire Council,Monbulk Reserve
-37.812836,145.344302,AFL,Yarra Ranges Shire Council,Montrose Recreation Reserve
-37.792791,145.325746,AFL,Yarra Ranges Shire Council,Mooroolbark Heights Reserve
-37.795524,145.382252,AFL,Yarra Ranges Shire Council,Mount Evelyn Recreation Reserve
-37.744799,145.360513,AFL,Yarra Ranges Shire Council,Mt Lilydale Sports Ovals
-37.963527,145.361633,AFL,Yarra Ranges Shire Council,Narre Warren East Reserve
-37.853553,145.369756,AFL,Yarra Ranges Shire Council,Olinda Recreation Reserve
-37.813485,145.319259,AFL,Yarra Ranges Shire Council,Pinks Reserve
-37.86443,145.747704,AFL,Yarra Ranges Shire Council,Powelltown Reserve
-37.653742,145.523121,AFL,Yarra Ranges Shire Council,Queens Park
-37.780141,145.461873,AFL,Yarra Ranges Shire Council,Seville Recreation Reserve
-37.830727,145.428321,AFL,Yarra Ranges Shire Council,Silvan Recreation Reserve
-37.9031,145.336971,AFL,Yarra Ranges Shire Council,Upwey Reserve
-37.815309,145.458533,AFL,Yarra Ranges Shire Council,Wandin East Recreation Reserve 
-37.78247,145.430298,AFL,Yarra Ranges Shire Council,Wandin North Reserve
-37.751502,145.695114,AFL,Yarra Ranges Shire Council,Warburton Recreation Reserve
-37.772282,145.648259,AFL,Yarra Ranges Shire Council,Wesburn Recreation Reserve
-37.788208,145.570748,AFL,Yarra Ranges Shire Council,Wickams Road Reserve
-37.783371,145.53274,AFL,Yarra Ranges Shire Council,Woori Yallock Reserve
-37.660307,145.382561,AFL,Yarra Ranges Shire Council,Yarra Glen Recreation Reserve
-37.780469,145.612006,AFL,Yarra Ranges Shire Council,Yarra Junction Recreation Reserve
-37.813485,145.319259,Basketball,Yarra Ranges Shire Council,Kilsyth Sports Centre
-37.876185,145.401865,Cricket,Yarra Ranges Shire Council,Baynes Reserve
-37.91574,145.34486,Cricket,Yarra Ranges Shire Council,Belgrave Recreation Reserve
-37.931536,145.355947,Cricket,Yarra Ranges Shire Council,Belgrave South Recreation Reserve
-37.784548,145.318309,Cricket,Yarra Ranges Shire Council,Brice Avenue Reserve
-37.668786,145.539658,Cricket,Yarra Ranges Shire Council,Don Road Sporting Complex
-37.815685,145.646885,Cricket,Yarra Ranges Shire Council,Ernest Lloyd Reserve
-37.875346,145.345796,Cricket,Yarra Ranges Shire Council,Ferny Creek Reserve
-37.730845,145.445084,Cricket,Yarra Ranges Shire Council,Gruyere Recreation Reserve
-37.729485,145.380214,Cricket,Yarra Ranges Shire Council,Halley Supple Reserve
-37.826476,145.59628,Cricket,Yarra Ranges Shire Council,Hoddles Creek Community Reserve
-37.734419,145.382759,Cricket,Yarra Ranges Shire Council,Ingram Road Reserve
-37.816637,145.379051,Cricket,Yarra Ranges Shire Council,Kalorama Memorial Reserve
-37.803327,145.355379,Cricket,Yarra Ranges Shire Council,Keith Hume Fraser Reserve
-37.793184,145.310341,Cricket,Yarra Ranges Shire Council,Kiloran Park
-37.752025,145.309789,Cricket,Yarra Ranges Shire Council,Kimberley Reserve
-37.755508,145.34919,Cricket,Yarra Ranges Shire Council,Lilydale Recreation Reserve
-37.913167,145.393932,Cricket,Yarra Ranges Shire Council,Menzies Creek Reserve
-37.753601,145.649617,Cricket,Yarra Ranges Shire Council,Millgrove Recreation Reserve  
-37.874626,145.410421,Cricket,Yarra Ranges Shire Council,Monbulk Reserve
-37.812836,145.344302,Cricket,Yarra Ranges Shire Council,Montrose Recreation Reserve
-37.792791,145.325746,Cricket,Yarra Ranges Shire Council,Mooroolbark Heights Reserve
-37.773451,145.386235,Cricket,Yarra Ranges Shire Council,Morrison Reserve
-37.795524,145.382252,Cricket,Yarra Ranges Shire Council,Mount Evelyn Recreation Reserve
-37.744799,145.360513,Cricket,Yarra Ranges Shire Council,Mt Lilydale Sports Ovals
-37.963527,145.361633,Cricket,Yarra Ranges Shire Council,Narre Warren East Reserve
-37.853553,145.369756,Cricket,Yarra Ranges Shire Council,Olinda Recreation Reserve
-37.813485,145.319259,Cricket,Yarra Ranges Shire Council,Pinks Reserve
-37.86443,145.747704,Cricket,Yarra Ranges Shire Council,Powelltown Reserve
-37.653742,145.523121,Cricket,Yarra Ranges Shire Council,Queens Park
-37.780141,145.461873,Cricket,Yarra Ranges Shire Council,Seville Recreation Reserve
-37.804472,145.524548,Cricket,Yarra Ranges Shire Council,Sheep Station Creek Reserve
-37.830727,145.428321,Cricket,Yarra Ranges Shire Council,Silvan Recreation Reserve
-37.9031,145.336971,Cricket,Yarra Ranges Shire Council,Upwey Reserve
-37.815309,145.458533,Cricket,Yarra Ranges Shire Council,Wandin East Recreation Reserve 
-37.78247,145.430298,Cricket,Yarra Ranges Shire Council,Wandin North Reserve
-37.751502,145.695114,Cricket,Yarra Ranges Shire Council,Warburton Recreation Reserve
-37.772282,145.648259,Cricket,Yarra Ranges Shire Council,Wesburn Recreation Reserve
-37.788208,145.570748,Cricket,Yarra Ranges Shire Council,Wickams Road Reserve
-37.783371,145.53274,Cricket,Yarra Ranges Shire Council,Woori Yallock Reserve
-37.660307,145.382561,Cricket,Yarra Ranges Shire Council,Yarra Glen Recreation Reserve
-37.780469,145.612006,Cricket,Yarra Ranges Shire Council,Yarra Junction Recreation Reserve
-37.931536,145.355947,Netball,Yarra Ranges Shire Council,Belgrave South Recreation Reserve
-37.776752,145.317568,Netball,Yarra Ranges Shire Council,McDermott Avenue Reserve
-37.874626,145.410421,Netball,Yarra Ranges Shire Council,Monbulk Reserve
-37.812836,145.344302,Netball,Yarra Ranges Shire Council,Montrose Recreation Reserve
-37.773451,145.386235,Netball,Yarra Ranges Shire Council,Morrison Reserve
-37.795524,145.382252,Netball,Yarra Ranges Shire Council,Mount Evelyn Recreation Reserve
-37.853553,145.369756,Netball,Yarra Ranges Shire Council,Olinda Recreation Reserve
-37.86443,145.747704,Netball,Yarra Ranges Shire Council,Powelltown Reserve
-37.780141,145.461873,Netball,Yarra Ranges Shire Council,Seville Recreation Reserve
-37.830727,145.428321,Netball,Yarra Ranges Shire Council,Silvan Recreation Reserve
-37.916485,145.326916,Netball,Yarra Ranges Shire Council,Upwey South Reserve
-37.78247,145.430298,Netball,Yarra Ranges Shire Council,Wandin North Reserve
-37.751502,145.695114,Netball,Yarra Ranges Shire Council,Warburton Recreation Reserve
-37.772282,145.648259,Netball,Yarra Ranges Shire Council,Wesburn Recreation Reserve
-37.783371,145.53274,Netball,Yarra Ranges Shire Council,Woori Yallock Reserve
-37.660307,145.382561,Netball,Yarra Ranges Shire Council,Yarra Glen Recreation Reserve
-37.780469,145.612006,Netball,Yarra Ranges Shire Council,Yarra Junction Recreation Reserve
-37.876185,145.401865,Soccer,Yarra Ranges Shire Council,Baynes Reserve
-37.668786,145.539658,Soccer,Yarra Ranges Shire Council,Don Road Sporting Complex
-37.779808,145.307144,Soccer,Yarra Ranges Shire Council,Esther Park
-37.816637,145.379051,Soccer,Yarra Ranges Shire Council,Kalorama Memorial Reserve
-37.803327,145.355379,Soccer,Yarra Ranges Shire Council,Keith Hume Fraser Reserve
-37.913167,145.393932,Soccer,Yarra Ranges Shire Council,Menzies Creek Reserve
-37.753601,145.649617,Soccer,Yarra Ranges Shire Council,Millgrove Recreation Reserve  
-37.874626,145.410421,Soccer,Yarra Ranges Shire Council,Monbulk Reserve
-37.773451,145.386235,Soccer,Yarra Ranges Shire Council,Morrison Reserve
-37.744799,145.360513,Soccer,Yarra Ranges Shire Council,Mt Lilydale Sports Ovals
-37.653742,145.523121,Soccer,Yarra Ranges Shire Council,Queens Park
-37.815309,145.458533,Soccer,Yarra Ranges Shire Council,Wandin East Recreation Reserve 
-37.914008,145.353984,Tennis,Yarra Ranges Shire Council,Belgrave Swimming Pool & Tennis Club
-37.750543,145.325894,Tennis,Yarra Ranges Shire Council,Chirnside Park Country Club
-37.750543,145.325894,Tennis,Yarra Ranges Shire Council,Chirnside Park Country Club
-37.668786,145.539658,Tennis,Yarra Ranges Shire Council,Don Road Sporting Complex
-37.875346,145.345796,Tennis,Yarra Ranges Shire Council,Ferny Creek Reserve
